Timestamp	Distance (cm)	Fill (%)	Alert Type	
2025-04-28 3:10:19	6.28	76.48	Warning	
2025-04-28 3:10:20	5.69	78.72	Warning	
2025-04-28 3:10:21	5.34	78.5	Warning	
2025-04-28 3:10:22	5.55	80.61	Warning	
2025-04-28 3:10:23	4.91	79.3	Warning	
2025-04-28 3:10:24	4.98	77.37	Warning	
2025-04-28 3:10:25	5.84	76.8	Warning	
2025-04-28 3:10:26	5.13	79.51	Warning	
2025-04-28 3:10:27	4.65	77.75	Warning	
2025-04-28 3:10:28	6.5	80.98	Warning	
2025-04-28 3:10:29	4.65	76.28	Warning	
2025-04-28 3:10:30	5.03	80.6	Warning	
2025-04-28 3:10:31	6.26	80.28	Warning	
2025-04-28 3:10:32	5.24	75.95	Warning	
2025-04-28 3:10:33	6.17	79.22	Warning	
2025-04-28 3:10:34	5.72	80.92	Warning	
2025-04-28 3:10:35	5.81	75.05	Warning	
2025-04-28 3:10:36	6.13	76.8	Warning	
2025-04-28 3:10:37	5.83	80.63	Warning	
2025-04-28 3:10:38	4.77	75.69	Warning	
2025-04-28 3:10:39	4.71	78.32	Warning	
2025-04-28 3:10:40	5.04	78.63	Warning	
2025-04-28 3:10:41	5.94	76.22	Warning	
2025-04-28 3:10:42	5.77	76.58	Warning	
2025-04-28 3:10:43	5.48	80.43	Warning	
2025-04-28 3:10:44	6.19	75.55	Warning	
2025-04-28 3:10:45	5.35	76.66	Warning	
2025-04-28 3:10:46	4.51	79.63	Warning	
2025-04-28 3:10:47	5.77	76.57	Warning	
2025-04-28 3:10:48	5.98	78.31	Warning	
2025-04-28 3:10:49	5.36	75.06	Warning	
2025-04-28 3:10:50	4.65	80.3	Warning	
2025-04-28 3:10:51	6.31	78.27	Warning	
2025-04-28 3:10:52	6.17	78.5	Warning	
2025-04-28 3:10:53	4.8	75.76	Warning	
2025-04-28 3:10:54	5.12	80.39	Warning	
2025-04-28 3:10:55	6.09	80.16	Warning	
2025-04-28 3:10:56	6.3	76.26	Warning	
2025-04-28 3:10:57	5	75.62	Warning	
2025-04-28 3:10:58	6.06	80.3	Warning	
2025-04-28 3:10:59	5.31	78.72	Warning	
2025-04-28 3:11:00	4.81	80.58	Warning	
2025-04-28 3:11:01	6.23	80.86	Warning	
2025-04-28 3:11:02	6.12	80.29	Warning	
2025-04-28 3:11:03	4.55	79.42	Warning	
2025-04-28 3:11:04	5.16	80.58	Warning	
2025-04-28 3:11:05	6.1	80.18	Warning	
2025-04-28 3:11:06	6.12	76.6	Warning	
2025-04-28 3:11:07	6.07	75.65	Warning	
2025-04-28 3:11:08	6.24	80.15	Warning	
2025-04-28 3:11:09	4.94	79.9	Warning	
2025-04-28 3:11:10	5.42	76.83	Warning	
2025-04-28 3:11:11	6.09	76.37	Warning	
2025-04-28 3:11:12	4.55	76.16	Warning	
2025-04-28 3:11:13	5.16	80.19	Warning	
2025-04-28 3:11:14	6.43	76.67	Warning	
2025-04-28 3:11:15	5.78	77.4	Warning	
2025-04-28 3:11:16	6.46	78.22	Warning	
2025-04-28 3:11:17	6.38	75.69	Warning	
2025-04-28 3:11:18	6.44	76.07	Warning	
2025-04-28 3:11:19	6.43	76.59	Warning	
2025-04-28 3:11:20	4.72	77.61	Warning	
2025-04-28 3:11:21	5.96	76.88	Warning	
2025-04-28 3:11:22	5.71	78.07	Warning	
2025-04-28 3:11:23	5.27	78.46	Warning	
2025-04-28 3:11:24	5.01	79.25	Warning	
2025-04-28 3:11:25	4.5	80.55	Warning	
2025-04-28 3:11:26	5.58	79.32	Warning	
2025-04-28 3:11:27	5.98	79.02	Warning	
2025-04-28 3:11:28	5.23	75.42	Warning	
2025-04-28 3:11:29	5.83	76.98	Warning	
2025-04-28 3:11:30	5.13	80.09	Warning	
2025-04-28 3:11:31	5.94	76.8	Warning	
2025-04-28 3:11:32	5.12	77.45	Warning	
2025-04-28 3:11:33	5.3	76.77	Warning	
2025-04-28 3:11:34	4.75	77.52	Warning	
2025-04-28 3:11:35	6.38	79.06	Warning	
2025-04-28 3:11:36	6.31	78.69	Warning	
2025-04-28 3:11:37	5.1	78.29	Warning	
2025-04-28 3:11:38	4.5	76.72	Warning	
2025-04-28 3:11:39	5.36	78.48	Warning	
2025-04-28 3:11:40	5.81	77.79	Warning	
2025-04-28 3:11:41	5.38	76.28	Warning	
2025-04-28 3:11:42	5.45	80.41	Warning	
2025-04-28 3:11:43	6.09	76.02	Warning	
2025-04-28 3:11:44	4.67	78.09	Warning	
2025-04-28 3:11:45	5.77	77.01	Warning	
2025-04-28 3:11:46	6.14	79.51	Warning	
2025-04-28 3:11:47	5.85	76.35	Warning	
2025-04-28 3:11:48	4.9	75.15	Warning	
2025-04-28 3:11:49	4.99	77.85	Warning	
2025-04-28 3:11:50	6.2	75.44	Warning	
2025-04-28 3:11:51	5.33	78.78	Warning	
2025-04-28 3:11:52	4.89	79.18	Warning	
2025-04-28 3:11:53	5.49	76.46	Warning	
2025-04-28 3:11:54	5.81	75.03	Warning	
2025-04-28 3:11:55	6	79.62	Warning	
2025-04-28 3:11:56	4.71	77.55	Warning	
2025-04-28 3:11:57	4.85	80.75	Warning	
2025-04-28 3:11:58	5.54	75.3	Warning	
2025-04-28 3:11:59	5	80.09	Warning	
2025-04-28 3:12:00	5.41	79.81	Warning	
2025-04-28 3:12:01	5.84	80.93	Warning	
2025-04-28 3:12:02	5.69	80.7	Warning	
2025-04-28 3:12:03	6.28	78.68	Warning	
2025-04-28 3:12:04	5.94	78.03	Warning	
2025-04-28 3:12:05	6.16	78.29	Warning	
2025-04-28 3:12:06	6.29	79.46	Warning	
2025-04-28 3:12:07	5.45	76.56	Warning	
2025-04-28 3:12:08	4.99	78.83	Warning	
2025-04-28 3:12:09	6.03	78.13	Warning	
2025-04-28 3:12:10	5.75	76.65	Warning	
2025-04-28 3:12:11	4.65	76.71	Warning	
2025-04-28 3:12:12	5.04	76.92	Warning	
2025-04-28 3:12:13	5.58	75.83	Warning	
2025-04-28 3:12:14	4.96	79.16	Warning	
2025-04-28 3:12:15	5.91	75.39	Warning	
2025-04-28 3:12:16	5.32	78.26	Warning	
2025-04-28 3:12:17	5.33	76.24	Warning	
2025-04-28 3:12:18	5.34	80.43	Warning	
2025-04-28 3:12:19	5.67	79.17	Warning	
2025-04-28 3:12:20	6.21	79.59	Warning	
2025-04-28 3:12:21	5.26	75.04	Warning	
2025-04-28 3:12:22	5.2	79.52	Warning	
2025-04-28 3:12:23	6.21	80.72	Warning	
2025-04-28 3:12:24	5.34	79.49	Warning	
2025-04-28 3:12:25	5.59	78.62	Warning	
2025-04-28 3:12:26	4.94	76.32	Warning	
2025-04-28 3:12:27	5.37	75.17	Warning	
2025-04-28 3:12:28	5.17	79.07	Warning	
2025-04-28 3:12:29	5.31	75.99	Warning	
2025-04-28 3:12:30	5.43	75.77	Warning	
2025-04-28 3:12:31	5.74	75.16	Warning	
2025-04-28 3:12:32	5.29	78.39	Warning	
2025-04-28 3:12:33	4.55	78.86	Warning	
2025-04-28 3:12:34	4.77	77.77	Warning	
2025-04-28 3:12:35	4.6	77.27	Warning	
2025-04-28 3:12:36	4.92	76.96	Warning	
2025-04-28 3:12:37	6.02	77.27	Warning	
2025-04-28 3:12:38	6	79.99	Warning	
2025-04-28 3:12:39	5	75.49	Warning	
2025-04-28 3:12:40	4.54	78.24	Warning	
2025-04-28 3:12:41	6.5	77.1	Warning	
2025-04-28 3:12:42	5.8	79.69	Warning	
2025-04-28 3:12:43	5.8	79.53	Warning	
2025-04-28 3:12:44	6.4	76.2	Warning	
2025-04-28 3:12:45	4.54	75.91	Warning	
2025-04-28 3:12:46	4.75	79.02	Warning	
2025-04-28 3:12:47	5.63	76.31	Warning	
2025-04-28 3:12:48	5.9	79.6	Warning	
2025-04-28 3:12:49	4.84	78.64	Warning	
2025-04-28 3:12:50	6	75.69	Warning	
2025-04-28 3:12:51	6.14	80.79	Warning	
2025-04-28 3:12:52	4.72	75.15	Warning	
2025-04-28 3:12:53	5.12	79.06	Warning	
2025-04-28 3:12:54	6.42	77.38	Warning	
2025-04-28 3:12:55	5.93	75.46	Warning	
2025-04-28 3:12:56	5.88	78.76	Warning	
2025-04-28 3:12:57	4.7	79.63	Warning	
2025-04-28 3:12:58	6.2	78.6	Warning	
2025-04-28 3:12:59	4.74	80.9	Warning	
2025-04-28 3:13:00	6.07	77.08	Warning	
2025-04-28 3:13:01	5.36	77.22	Warning	
2025-04-28 3:13:02	5.51	77.05	Warning	
2025-04-28 3:13:03	6.2	79.93	Warning	
2025-04-28 3:13:04	4.71	80.76	Warning	
2025-04-28 3:13:05	5.77	79.97	Warning	
2025-04-28 3:13:06	5.91	77.61	Warning	
2025-04-28 3:13:07	5.97	80.79	Warning	
2025-04-28 3:13:08	5.04	79.85	Warning	
2025-04-28 3:13:09	5.58	77.9	Warning	
2025-04-28 3:13:10	5.37	79.39	Warning	
2025-04-28 3:13:11	5.04	80.11	Warning	
2025-04-28 3:13:12	6.16	75.52	Warning	
2025-04-28 3:13:13	6.26	76.46	Warning	
2025-04-28 3:13:14	5.43	78.66	Warning	
2025-04-28 3:13:15	5.26	75.17	Warning	
2025-04-28 3:13:16	6.2	76.09	Warning	
2025-04-28 3:13:17	4.92	79.79	Warning	
2025-04-28 3:13:18	5.18	80.28	Warning	
2025-04-28 3:13:19	5.9	76.66	Warning	
2025-04-28 3:13:20	4.52	80.69	Warning	
2025-04-28 3:13:21	4.67	79.32	Warning	
2025-04-28 3:13:22	5.48	79.55	Warning	
2025-04-28 3:13:23	5.88	78.88	Warning	
2025-04-28 3:13:24	5.48	79.76	Warning	
2025-04-28 3:13:25	4.69	76.33	Warning	
2025-04-28 3:13:26	5.88	76.84	Warning	
2025-04-28 3:13:27	5.66	77.84	Warning	
2025-04-28 3:13:28	5.56	77.55	Warning	
2025-04-28 3:13:29	5.99	76.98	Warning	
2025-04-28 3:13:30	5.91	76.63	Warning	
2025-04-28 3:13:31	5	75.72	Warning	
2025-04-28 3:13:32	4.89	75.72	Warning	
2025-04-28 3:13:33	5.57	79.57	Warning	
2025-04-28 3:13:34	4.87	76.3	Warning	
2025-04-28 3:13:35	5.47	79.35	Warning	
2025-04-28 3:13:36	6.45	78.15	Warning	
2025-04-28 3:13:37	5.07	75.6	Warning	
2025-04-28 3:13:38	4.89	76.36	Warning	
2025-04-28 3:13:39	4.86	75.08	Warning	
2025-04-28 3:13:40	5.57	76.65	Warning	
2025-04-28 3:13:41	6.45	78.32	Warning	
2025-04-28 3:13:42	5.89	75.76	Warning	
2025-04-28 3:13:43	6.24	77.95	Warning	
2025-04-28 3:13:44	6.25	78.44	Warning	
2025-04-28 3:13:45	5.44	77.64	Warning	
2025-04-28 3:13:46	4.87	75.31	Warning	
2025-04-28 3:13:47	6.38	77.87	Warning	
2025-04-28 3:13:48	6.14	77.4	Warning	
2025-04-28 3:13:49	4.65	78.78	Warning	
2025-04-28 3:13:50	4.61	75.9	Warning	
2025-04-28 3:13:51	5.63	76.82	Warning	
2025-04-28 3:13:52	6.49	75.71	Warning	
2025-04-28 3:13:53	6.03	78.64	Warning	
2025-04-28 3:13:54	6.08	76.35	Warning	
2025-04-28 3:13:55	5.55	77.7	Warning	
2025-04-28 3:13:56	5.39	80.16	Warning	
2025-04-28 3:13:57	6.48	76.83	Warning	
2025-04-28 3:13:58	5.74	78.66	Warning	
2025-04-28 3:13:59	5.98	80.69	Warning	
2025-04-28 3:14:00	4.92	76.27	Warning	
2025-04-28 3:14:01	5.82	75.94	Warning	
2025-04-28 3:14:02	4.85	75.45	Warning	
2025-04-28 3:14:03	4.51	77.7	Warning	
2025-04-28 3:14:04	5.69	76.75	Warning	
2025-04-28 3:14:05	4.96	79.24	Warning	
2025-04-28 3:14:06	5.91	77.72	Warning	
2025-04-28 3:14:07	5.87	80.54	Warning	
2025-04-28 3:14:08	6.08	78.75	Warning	
2025-04-28 3:14:09	5.82	80.6	Warning	
2025-04-28 3:14:10	5.35	78.27	Warning	
2025-04-28 3:14:11	5.8	80.45	Warning	
2025-04-28 3:14:12	6.15	75.43	Warning	
2025-04-28 3:14:13	4.83	76.85	Warning	
2025-04-28 3:14:14	6	78.42	Warning	
2025-04-28 3:14:15	5.08	75.75	Warning	
2025-04-28 3:14:16	5.88	79.2	Warning	
2025-04-28 3:14:17	6.39	78	Warning	
2025-04-28 3:14:18	5.49	75.48	Warning	
2025-04-28 3:14:19	4.58	77.59	Warning	
2025-04-28 3:14:20	5.14	76.5	Warning	
2025-04-28 3:14:21	4.68	80.77	Warning	
2025-04-28 3:14:22	6.17	78.45	Warning	
2025-04-28 3:14:23	6.4	81	Warning	
2025-04-28 3:14:24	5.84	76.62	Warning	
2025-04-28 3:14:25	4.58	79.54	Warning	
2025-04-28 3:14:26	5.44	78.91	Warning	
2025-04-28 3:14:27	6.33	76.09	Warning	
2025-04-28 3:14:28	5.67	78.81	Warning	
2025-04-28 3:14:29	5.48	75.55	Warning	
2025-04-28 3:14:30	5.2	77	Warning	
2025-04-28 3:14:31	5.84	80.15	Warning	
2025-04-28 3:14:32	5.16	79.16	Warning	
2025-04-28 3:14:33	5.08	80.67	Warning	
2025-04-28 3:14:34	6.13	78.3	Warning	
2025-04-28 3:14:35	5.41	76.89	Warning	
2025-04-28 3:14:36	5.15	80.82	Warning	
2025-04-28 3:14:37	5.31	78.09	Warning	
2025-04-28 3:14:38	6.48	78.95	Warning	
2025-04-28 3:14:39	5.59	77.48	Warning	
2025-04-28 3:14:40	4.88	77.17	Warning	
2025-04-28 3:14:41	6.01	78.75	Warning	
2025-04-28 3:14:42	6.02	76.22	Warning	
2025-04-28 3:14:43	5.6	80.57	Warning	
2025-04-28 3:14:44	5.38	79.19	Warning	
2025-04-28 3:14:45	4.74	80.84	Warning	
2025-04-28 3:14:46	5.72	76.44	Warning	
2025-04-28 3:14:47	4.82	78.31	Warning	
2025-04-28 3:14:48	5.6	75.56	Warning	
2025-04-28 3:14:49	6.48	80.48	Warning	
2025-04-28 3:14:50	5.42	75.7	Warning	
2025-04-28 3:14:51	6.16	77.99	Warning	
2025-04-28 3:14:52	5.93	78.05	Warning	
2025-04-28 3:14:53	5.05	80.01	Warning	
2025-04-28 3:14:54	6.46	76.46	Warning	
2025-04-28 3:14:55	5.6	77.3	Warning	
2025-04-28 3:14:56	6.34	78.05	Warning	
2025-04-28 3:14:57	6.26	80.18	Warning	
2025-04-28 3:14:58	5.05	79.74	Warning	
2025-04-28 3:14:59	5.33	80.61	Warning	
2025-04-28 3:15:00	5.52	79.92	Warning	
2025-04-28 3:15:01	5.07	76.79	Warning	
2025-04-28 3:15:02	5.67	80.99	Warning	
2025-04-28 3:15:03	5.48	75.89	Warning	
2025-04-28 3:15:04	5.58	77.07	Warning	
2025-04-28 3:15:05	5.6	78.26	Warning	
2025-04-28 3:15:06	5.41	76.93	Warning	
2025-04-28 3:15:07	4.88	79.18	Warning	
2025-04-28 3:15:08	5.64	76.4	Warning	
2025-04-28 3:15:09	6.05	75.26	Warning	
2025-04-28 3:15:10	5.99	79.23	Warning	
2025-04-28 3:15:11	6.12	77.32	Warning	
2025-04-28 3:15:12	5.83	79.92	Warning	
2025-04-28 3:15:13	6.46	77.97	Warning	
2025-04-28 3:15:14	4.57	78.01	Warning	
2025-04-28 3:15:15	5.68	80.22	Warning	
2025-04-28 3:15:16	6.25	77.64	Warning	
2025-04-28 3:15:17	5.55	77.74	Warning	
2025-04-28 3:15:18	5.94	77.46	Warning	
2025-04-28 3:15:19	5.81	75.93	Warning	
2025-04-28 3:15:20	5.44	80.82	Warning	
2025-04-28 3:15:21	5.18	79.16	Warning	
2025-04-28 3:15:22	5.8	80.11	Warning	
2025-04-28 3:15:23	6.2	80.16	Warning	
2025-04-28 3:15:24	5.26	76.9	Warning	
2025-04-28 3:15:25	5.94	79.56	Warning	
2025-04-28 3:15:26	6.24	75.22	Warning	
2025-04-28 3:15:27	4.64	78.79	Warning	
2025-04-28 3:15:28	6.34	80.98	Warning	
2025-04-28 3:15:29	5.99	77.6	Warning	
2025-04-28 3:15:30	4.7	78.8	Warning	
2025-04-28 3:15:31	6.25	77.66	Warning	
2025-04-28 3:15:32	5.89	80.42	Warning	
2025-04-28 3:15:33	4.59	79.78	Warning	
2025-04-28 3:15:34	5.09	77.25	Warning	
2025-04-28 3:15:35	4.79	78.19	Warning	
2025-04-28 3:15:36	5.63	79.76	Warning	
2025-04-28 3:15:37	4.84	75.47	Warning	
2025-04-28 3:15:38	6.24	78.72	Warning	
2025-04-28 3:15:39	4.98	80.48	Warning	
2025-04-28 3:15:40	4.79	77.77	Warning	
2025-04-28 3:15:41	5.01	76.53	Warning	
2025-04-28 3:15:42	4.52	79.83	Warning	
2025-04-28 3:15:43	6.3	79.07	Warning	
2025-04-28 3:15:44	4.82	77.65	Warning	
2025-04-28 3:15:45	5.19	78.53	Warning	
2025-04-28 3:15:46	5.78	77.55	Warning	
2025-04-28 3:15:47	5	80.07	Warning	
2025-04-28 3:15:48	4.9	77.31	Warning	
2025-04-28 3:15:49	5.47	76.42	Warning	
2025-04-28 3:15:50	5.64	78.45	Warning	
2025-04-28 3:15:51	6.49	76.77	Warning	
2025-04-28 3:15:52	6.46	78.95	Warning	
2025-04-28 3:15:53	5.05	78.4	Warning	
2025-04-28 3:15:54	5.87	79.47	Warning	
2025-04-28 3:15:55	4.6	78.64	Warning	
2025-04-28 3:15:56	5.49	80.42	Warning	
2025-04-28 3:15:57	5.07	79.79	Warning	
2025-04-28 3:15:58	5.71	77.11	Warning	
2025-04-28 3:15:59	5.77	78.73	Warning	
2025-04-28 3:16:00	5.86	79.33	Warning	
2025-04-28 3:16:01	5.82	80.03	Warning	
2025-04-28 3:16:02	5.76	80.42	Warning	
2025-04-28 3:16:03	5.79	76.85	Warning	
2025-04-28 3:16:04	5.38	78.48	Warning	
2025-04-28 3:16:05	5.96	75.54	Warning	
2025-04-28 3:16:06	5.09	79.48	Warning	
2025-04-28 3:16:07	4.85	75.79	Warning	
2025-04-28 3:16:08	5.58	80.83	Warning	
2025-04-28 3:16:09	5.56	80.48	Warning	
2025-04-28 3:16:10	6.16	76.54	Warning	
2025-04-28 3:16:11	6.15	77.89	Warning	
2025-04-28 3:16:12	6.11	79.48	Warning	
2025-04-28 3:16:13	5.18	75.69	Warning	
2025-04-28 3:16:14	6.43	75.84	Warning	
2025-04-28 3:16:15	6.43	80.16	Warning	
2025-04-28 3:16:16	5.95	80.88	Warning	
2025-04-28 3:16:17	6.43	79.83	Warning	
2025-04-28 3:16:18	5.23	79.74	Warning	
2025-04-28 3:16:19	4.53	78.22	Warning	
2025-04-28 3:16:20	5.41	79.04	Warning	
2025-04-28 3:16:21	5.84	78.51	Warning	
2025-04-28 3:16:22	6.14	80.64	Warning	
2025-04-28 3:16:23	4.72	76.4	Warning	
2025-04-28 3:16:24	4.55	80.31	Warning	
2025-04-28 3:16:25	5.62	80.49	Warning	
2025-04-28 3:16:26	4.94	75.38	Warning	
2025-04-28 3:16:27	6.15	80.46	Warning	
2025-04-28 3:16:28	5.1	77.45	Warning	
2025-04-28 3:16:29	4.78	80.68	Warning	
2025-04-28 3:16:30	5.11	77.96	Warning	
2025-04-28 3:16:31	4.69	80.32	Warning	
2025-04-28 3:16:32	4.77	77.72	Warning	
2025-04-28 3:16:33	5.84	79.46	Warning	
2025-04-28 3:16:34	6.39	77.51	Warning	
2025-04-28 3:16:35	5.98	75.93	Warning	
2025-04-28 3:16:36	5.33	75.59	Warning	
2025-04-28 3:16:37	5.48	77.45	Warning	
2025-04-28 3:16:38	6.4	75.2	Warning	
2025-04-28 3:16:39	5.24	77.66	Warning	
2025-04-28 3:16:40	6.4	80.13	Warning	
				
2025-04-28 5:00:00	2.75	89.89	Alert	
2025-04-28 5:00:01	3.9	88.76	Alert	
2025-04-28 5:00:02	3.46	87.17	Alert	
2025-04-28 5:00:03	3.2	90.7	Alert	
2025-04-28 5:00:04	2.31	89.8	Alert	
2025-04-28 5:00:05	2.31	86.15	Alert	
2025-04-28 5:00:06	2.12	91.38	Alert	
2025-04-28 5:00:07	3.73	90.76	Alert	
2025-04-28 5:00:08	3.2	91.65	Alert	
2025-04-28 5:00:09	3.42	90.08	Alert	
2025-04-28 5:00:10	2.04	89.3	Alert	
2025-04-28 5:00:11	3.94	87.93	Alert	
2025-04-28 5:00:12	3.66	91.53	Alert	
2025-04-28 5:00:13	2.42	91.06	Alert	
2025-04-28 5:00:14	2.36	85.33	Alert	
2025-04-28 5:00:15	2.37	85.19	Alert	
2025-04-28 5:00:16	2.61	87.64	Alert	
2025-04-28 5:00:17	3.05	90.68	Alert	
2025-04-28 5:00:18	2.86	91.91	Alert	
2025-04-28 5:00:19	2.58	86.06	Alert	
2025-04-28 5:00:20	3.22	89.16	Alert	
2025-04-28 5:00:21	2.28	87.67	Alert	
2025-04-28 5:00:22	2.58	91.79	Alert	
2025-04-28 5:00:23	2.73	90.9	Alert	
2025-04-28 5:00:24	2.91	90.87	Alert	
2025-04-28 5:00:25	3.57	88.29	Alert	
2025-04-28 5:00:26	2.4	87.91	Alert	
2025-04-28 5:00:27	3.03	86.92	Alert	
2025-04-28 5:00:28	3.18	85.4	Alert	
2025-04-28 5:00:29	2.09	91.05	Alert	
2025-04-28 5:00:30	3.22	90.69	Alert	
2025-04-28 5:00:31	2.34	92	Alert	
2025-04-28 5:00:32	2.13	91.98	Alert	
2025-04-28 5:00:33	3.9	88.89	Alert	
2025-04-28 5:00:34	3.93	90.39	Alert	
2025-04-28 5:00:35	3.62	91.61	Alert	
2025-04-28 5:00:36	2.61	90.95	Alert	
2025-04-28 5:00:37	2.2	86.74	Alert	
2025-04-28 5:00:38	3.37	88.16	Alert	
2025-04-28 5:00:39	2.88	85.91	Alert	
2025-04-28 5:00:40	2.24	91.68	Alert	
2025-04-28 5:00:41	2.99	89.25	Alert	
2025-04-28 5:00:42	2.07	86.61	Alert	
2025-04-28 5:00:43	3.82	89.71	Alert	
2025-04-28 5:00:44	2.52	89.33	Alert	
2025-04-28 5:00:45	3.33	87.51	Alert	
2025-04-28 5:00:46	2.62	85.8	Alert	
2025-04-28 5:00:47	3.04	89.7	Alert	
2025-04-28 5:00:48	3.09	88.65	Alert	
2025-04-28 5:00:49	2.37	90.41	Alert	
2025-04-28 5:00:50	3.94	88.65	Alert	
2025-04-28 5:00:51	3.55	90.97	Alert	
2025-04-28 5:00:52	3.88	88.87	Alert	
2025-04-28 5:00:53	3.79	88.93	Alert	
2025-04-28 5:00:54	3.2	91.14	Alert	
2025-04-28 5:00:55	3.84	87.83	Alert	
2025-04-28 5:00:56	2.18	85.95	Alert	
2025-04-28 5:00:57	2.39	85.21	Alert	
2025-04-28 5:00:58	2.09	90.29	Alert	
2025-04-28 5:00:59	2.65	89.35	Alert	
2025-04-28 5:01:00	2.78	89.93	Alert	
2025-04-28 5:01:01	2.54	86.5	Alert	
2025-04-28 5:01:02	3.66	85.96	Alert	
2025-04-28 5:01:03	2.71	85.11	Alert	
2025-04-28 5:01:04	2.56	87.46	Alert	
2025-04-28 5:01:05	3.09	89.13	Alert	
2025-04-28 5:01:06	2.28	87.75	Alert	
2025-04-28 5:01:07	3.6	88.07	Alert	
2025-04-28 5:01:08	2.15	91.33	Alert	
2025-04-28 5:01:09	3.97	87.44	Alert	
2025-04-28 5:01:10	3.54	88.6	Alert	
2025-04-28 5:01:11	2.4	90.49	Alert	
2025-04-28 5:01:12	2.01	87.78	Alert	
2025-04-28 5:01:13	3.63	89.36	Alert	
2025-04-28 5:01:14	3.41	91.04	Alert	
2025-04-28 5:01:15	3.46	91.65	Alert	
2025-04-28 5:01:16	3.54	86.04	Alert	
2025-04-28 5:01:17	2.15	91.49	Alert	
2025-04-28 5:01:18	2.72	88.45	Alert	
2025-04-28 5:01:19	2.23	86.82	Alert	
2025-04-28 5:01:20	3.73	88.22	Alert	
2025-04-28 5:01:21	3.25	91.86	Alert	
2025-04-28 5:01:22	2.66	88.45	Alert	
2025-04-28 5:01:23	2.13	87.31	Alert	
2025-04-28 5:01:24	2.62	89.44	Alert	
2025-04-28 5:01:25	2.65	86.69	Alert	
2025-04-28 5:01:26	3.46	85.54	Alert	
2025-04-28 5:01:27	3.28	85.91	Alert	
2025-04-28 5:01:28	3.77	85.91	Alert	
2025-04-28 5:01:29	2.94	86.07	Alert	
2025-04-28 5:01:30	2.24	85.98	Alert	
2025-04-28 5:01:31	3.43	89.49	Alert	
2025-04-28 5:01:32	3.52	86.28	Alert	
2025-04-28 5:01:33	3.12	87.43	Alert	
2025-04-28 5:01:34	3.54	91.28	Alert	
2025-04-28 5:01:35	2.99	88.32	Alert	
2025-04-28 5:01:36	3.05	89.68	Alert	
2025-04-28 5:01:37	2.86	86.21	Alert	
2025-04-28 5:01:38	2.05	86.35	Alert	
2025-04-28 5:01:39	2.22	85.3	Alert	
2025-04-28 5:01:40	2.06	86.19	Alert	
2025-04-28 5:01:41	3.27	86.96	Alert	
2025-04-28 5:01:42	2.63	86.25	Alert	
2025-04-28 5:01:43	3.02	85.63	Alert	
2025-04-28 5:01:44	3.82	85.85	Alert	
2025-04-28 5:01:45	2.5	88.23	Alert	
2025-04-28 5:01:46	2.82	86.45	Alert	
2025-04-28 5:01:47	3.51	87.56	Alert	
2025-04-28 5:01:48	2.46	88.53	Alert	
2025-04-28 5:01:49	2.15	89.84	Alert	
2025-04-28 5:01:50	2.58	85.28	Alert	
2025-04-28 5:01:51	2.32	90.6	Alert	
2025-04-28 5:01:52	3.86	89.4	Alert	
2025-04-28 5:01:53	3.62	85.58	Alert	
2025-04-28 5:01:54	3.27	91.12	Alert	
2025-04-28 5:01:55	3.74	91.45	Alert	
2025-04-28 5:01:56	3.61	85.44	Alert	
2025-04-28 5:01:57	2.37	86.95	Alert	
2025-04-28 5:01:58	3.79	90.65	Alert	
2025-04-28 5:01:59	3.08	90.24	Alert	
2025-04-28 5:02:00	3.61	86.3	Alert	
2025-04-28 5:02:01	3.79	86.47	Alert	
2025-04-28 5:02:02	2.64	87.6	Alert	
2025-04-28 5:02:03	2.22	88.4	Alert	
2025-04-28 5:02:04	2.46	89.33	Alert	
2025-04-28 5:02:05	2.85	87.59	Alert	
2025-04-28 5:02:06	3.64	88.24	Alert	
2025-04-28 5:02:07	3.72	90.23	Alert	
2025-04-28 5:02:08	2.01	85.27	Alert	
2025-04-28 5:02:09	3.02	86.77	Alert	
2025-04-28 5:02:10	2.83	90	Alert	
2025-04-28 5:02:11	2.44	91.27	Alert	
2025-04-28 5:02:12	2.24	88.59	Alert	
2025-04-28 5:02:13	2.68	88.73	Alert	
2025-04-28 5:02:14	3.89	85.76	Alert	
2025-04-28 5:02:15	2.65	88.14	Alert	
2025-04-28 5:02:16	3.04	88.73	Alert	
2025-04-28 5:02:17	3.41	86.7	Alert	
2025-04-28 5:02:18	2.73	86.89	Alert	
2025-04-28 5:02:19	3.94	87.65	Alert	
2025-04-28 5:02:20	3.92	85.15	Alert	
2025-04-28 5:02:21	2.5	87.26	Alert	
2025-04-28 5:02:22	2.99	86.49	Alert	
2025-04-28 5:02:23	2.6	87.3	Alert	
2025-04-28 5:02:24	2.57	85.85	Alert	
2025-04-28 5:02:25	2.07	91.23	Alert	
2025-04-28 5:02:26	3.22	89.16	Alert	
2025-04-28 5:02:27	3.01	89.76	Alert	
2025-04-28 5:02:28	2.1	90.53	Alert	
2025-04-28 5:02:29	2.56	88.49	Alert	
2025-04-28 5:02:30	3.82	85.62	Alert	
2025-04-28 5:02:31	2.48	88.76	Alert	
2025-04-28 5:02:32	2.29	89.11	Alert	
2025-04-28 5:02:33	2.98	90.22	Alert	
2025-04-28 5:02:34	3.97	88.03	Alert	
2025-04-28 5:02:35	2.48	85.9	Alert	
